time,open,high,low,close,volume
2023-05-31 20:00:00,418.41,418.41,418.41,418.41,1900
2023-05-31 19:00:00,418.1,418.45,417.97,418.4,68827
2023-05-31 18:00:00,417.74,418.08,417.67,418.08,1131231
2023-05-31 17:00:00,417.6999,417.85,417.62,417.66,171141
2023-05-31 16:00:00,417.74,418.15,417.47,417.64,19731122
2023-05-31 15:00:00,418.13,419.13,417.57,417.83,35075438
2023-05-31 14:00:00,418.31,418.72,417.58,418.13,9326418
2023-05-31 13:00:00,417.05,418.49,416.9,418.31,8434281
2023-05-31 12:00:00,416.755,417.41,416.44,417.05,5383813
2023-05-31 11:00:00,416.86,417.08,416.22,416.75,7250181
2023-05-31 10:00:00,418.17,418.3,416.322,416.84,13425656
2023-05-31 09:00:00,418.22,419.22,418.03,418.1391,7129482
2023-05-31 08:00:00,419.39,420.31,418.1,418.2,253139
2023-05-31 07:00:00,419.41,419.49,418.44,418.5,345523
2023-05-31 06:00:00,419.29,419.44,418.86,419.38,189485
2023-05-31 05:00:00,419.59,419.8,419.2,419.2,18176
2023-05-31 04:00:00,419.23,419.51,418.85,419.39,26029
2023-05-30 19:00:00,420.03,420.48,420.03,420.32,41435
2023-05-30 18:00:00,419.9,420.1,419.77,420.02,46108
2023-05-30 17:00:00,420.06,420.25,419.76,419.85,249990
2023-05-30 16:00:00,420.16,420.46,420.08,420.18,5622693
2023-05-30 15:00:00,420.215,420.6,419.618,420.17,15885996
2023-05-30 14:00:00,419.01,420.975,418.735,420.2154,8554463
2023-05-30 13:00:00,420.53,420.54,418.935,419.015,7344097
2023-05-30 12:00:00,420.7169,420.78,419.48,420.52,6235932
2023-05-30 11:00:00,420.68,421.1,419.68,420.7071,7095165
2023-05-30 10:00:00,421.36,421.98,420.19,420.68,10725839
2023-05-30 09:00:00,422.4701,422.59,421.065,421.3301,8610822
2023-05-30 08:00:00,422.2001,422.99,421.04,422.45,498063
2023-05-30 07:00:00,422.16,422.72,421.84,422.45,259156
2023-05-30 06:00:00,422.4,422.54,422.19,422.19,39791
2023-05-30 05:00:00,422.06,422.59,422.06,422.43,50034
2023-05-30 04:00:00,421.51,422.21,421.51,422.08,70032
2023-05-26 19:00:00,420.4,421.0,420.38,420.49,36114
2023-05-26 18:00:00,420.29,420.37,420.02,420.35,96870
2023-05-26 17:00:00,420.56,420.58,420.02,420.29,375117
2023-05-26 16:00:00,419.97,420.72,419.96,420.55,15003209
2023-05-26 15:00:00,420.13,420.77,419.78,419.98,20793916
2023-05-26 14:00:00,419.57,420.49,419.05,420.12,6120145
2023-05-26 13:00:00,419.725,420.03,419.15,419.565,5942128
2023-05-26 12:00:00,419.06,419.97,418.97,419.72,6987487
2023-05-26 11:00:00,419.37,419.72,418.2799,419.05,10385436
2023-05-26 10:00:00,417.0,419.81,416.88,419.36,16001814
2023-05-26 09:00:00,415.3,417.41,415.23,417.02,8807483
2023-05-26 08:00:00,415.4893,415.9,413.81,415.33,659561
2023-05-26 07:00:00,415.44,415.84,415.33,415.71,146695
2023-05-26 06:00:00,414.1,415.51,413.89,415.34,115606
2023-05-26 05:00:00,414.4,414.4,413.84,414.12,62067
2023-05-26 04:00:00,413.84,414.5,413.8,414.48,13405
2023-05-25 19:00:00,414.2204,414.23,413.85,413.92,43482
2023-05-25 18:00:00,414.3,414.54,413.94,414.2,80466
2023-05-25 17:00:00,414.52,414.65,414.1,414.3,171978
2023-05-25 16:00:00,414.63,414.77,414.39,414.49,8162335
2023-05-25 15:00:00,414.12,415.68,414.06,414.63,18174482
2023-05-25 14:00:00,414.98,416.16,413.82,414.1199,10798601
2023-05-25 13:00:00,413.69,415.1,413.425,414.9799,7019429
2023-05-25 12:00:00,413.11,414.55,413.1,413.67,8864220
2023-05-25 11:00:00,413.74,414.63,412.59,413.1,11687864
2023-05-25 10:00:00,413.14,413.97,412.4101,413.73,12155803
2023-05-25 09:00:00,414.98,415.32,412.59,413.15,10665457
2023-05-25 08:00:00,413.55,415.21,412.28,415.0,1084548
2023-05-25 07:00:00,413.56,413.96,413.24,413.95,302343
2023-05-25 06:00:00,414.17,414.27,413.6,413.6,106151
2023-05-25 05:00:00,413.8,414.27,413.69,414.17,139269
2023-05-25 04:00:00,412.59,413.65,412.5,413.63,36682
2023-05-24 19:00:00,412.66,413.1504,412.54,412.9,136713
2023-05-24 18:00:00,413.54,414.07,411.62,412.58,326923
2023-05-24 17:00:00,413.41,413.8,413.0,413.5,434281
2023-05-24 16:00:00,411.085,413.48,410.8,413.48,11500179
2023-05-24 15:00:00,410.46,412.82,410.17,411.09,22059531
2023-05-24 14:00:00,411.2,411.57,410.13,410.45,6549767
2023-05-24 13:00:00,410.61,411.54,409.9901,411.2,6175368
2023-05-24 12:00:00,410.43,410.98,409.8795,410.61,7898601
2023-05-24 11:00:00,410.47,411.93,410.1501,410.43,11159725
2023-05-24 10:00:00,411.13,412.43,410.3,410.46,12082379
2023-05-24 09:00:00,412.28,412.53,410.97,411.135,8271182
2023-05-24 08:00:00,413.02,414.87,412.21,412.29,349096
2023-05-24 07:00:00,412.89,413.05,412.4,412.46,269639
2023-05-24 06:00:00,413.34,413.6,412.52,412.9,329530
2023-05-24 05:00:00,413.91,414.16,413.33,413.36,138279
2023-05-24 04:00:00,413.85,414.02,412.86,414.0,44556
2023-05-23 19:00:00,414.64,414.78,414.57,414.73,42062
2023-05-23 18:00:00,414.24,414.68,414.22,414.62,49291
2023-05-23 17:00:00,414.319,414.48,414.24,414.34,19639
2023-05-23 16:00:00,414.09,416.281984,414.01,414.32,10834350
2023-05-23 15:00:00,414.73,415.08,413.885,414.09,20272106
2023-05-23 14:00:00,415.69,416.25,413.68,414.71,12723148
2023-05-23 13:00:00,416.32,416.94,415.2,415.68,9844848
2023-05-23 12:00:00,417.68,417.9301,415.89,416.313,10962301
2023-05-23 11:00:00,417.38,418.722,417.32,417.68,5665859
2023-05-23 10:00:00,417.65,418.13,416.96,417.382,7295922
2023-05-23 09:00:00,417.59,418.07,416.84,417.66,6768470
2023-05-23 08:00:00,418.2183,419.53,417.47,417.6,238602
2023-05-23 07:00:00,418.53,418.59,417.5,417.5,318682
2023-05-23 06:00:00,418.17,418.79,418.05,418.57,31665
2023-05-23 05:00:00,418.44,418.5,418.09,418.19,23329
2023-05-23 04:00:00,418.53,418.98,418.39,418.45,56734
2023-05-22 19:00:00,419.15,419.98,418.99,419.92,315712
2023-05-22 18:00:00,419.02,419.16,418.84,419.11,88142
2023-05-22 17:00:00,419.0,419.05,418.79,419.0,115992
2023-05-22 16:00:00,418.77,419.01,418.64,419.01,4575276
2023-05-22 15:00:00,419.76,419.95,418.405,418.78,12552986
2023-05-22 14:00:00,419.14,420.24,419.1,419.76,7078536
2023-05-22 13:00:00,419.08,419.4899,418.25,419.16,6297201
2023-05-22 12:00:00,419.25,419.46,418.74,419.085,4060333
2023-05-22 11:00:00,418.82,419.5,418.5,419.25,5857969
2023-05-22 10:00:00,419.06,419.38,417.35,418.81,12132878
2023-05-22 09:00:00,418.93,420.39,418.62,419.0684,6500298
2023-05-22 08:00:00,418.4013,419.25,418.1,418.88,429058
2023-05-22 07:00:00,418.44,418.9,418.1,418.89,78227
2023-05-22 06:00:00,418.37,418.71,418.18,418.41,69093
2023-05-22 05:00:00,418.75,418.79,418.44,418.44,28737
2023-05-22 04:00:00,418.05,418.89,418.05,418.74,27136
2023-05-19 19:00:00,418.49,418.6,418.39,418.6,40685
2023-05-19 18:00:00,418.12,418.5,418.08,418.5,122177
2023-05-19 17:00:00,418.06,418.62,417.95,418.12,399962
2023-05-19 16:00:00,418.6,418.73,417.78,417.99,12605609
2023-05-19 15:00:00,418.67,418.99,417.99,418.61,17411654
2023-05-19 14:00:00,418.01,418.71,417.47,418.67,9700298
2023-05-19 13:00:00,418.68,419.06,417.9642,418.005,6160810
2023-05-19 12:00:00,418.52,418.94,417.5,418.6788,9560260
2023-05-19 11:00:00,420.335,420.555,417.35,418.515,20331361
2023-05-19 10:00:00,420.56,420.72,419.88,420.33,17748625
2023-05-19 09:00:00,420.75,420.79,419.8,420.55,8335773
2023-05-19 08:00:00,419.7882,420.87,419.75,420.81,320675
2023-05-19 07:00:00,419.75,420.68,419.75,420.37,183171
2023-05-19 06:00:00,420.0,420.0,419.58,419.76,67897
2023-05-19 05:00:00,420.19,420.19,419.86,420.01,14456
2023-05-19 04:00:00,419.74,420.34,419.57,420.2,57966
2023-05-18 19:00:00,420.27,420.27,419.88,419.9,85687
2023-05-18 18:00:00,419.71,420.65,419.48,420.39,346617
2023-05-18 17:00:00,419.61,419.79,419.59,419.75,179142
2023-05-18 16:00:00,419.22,419.65,419.08,419.6,9945992
2023-05-18 15:00:00,417.04,419.67,416.8123,419.23,26527104
2023-05-18 14:00:00,415.62,417.14,415.47,417.03,7682217
2023-05-18 13:00:00,416.2,417.21,415.395,415.625,7966022
2023-05-18 12:00:00,417.08,417.13,415.72,416.2,9823243
2023-05-18 11:00:00,417.28,418.06,416.775,417.08,10419847
2023-05-18 10:00:00,415.15,417.53,414.95,417.28,14963370
2023-05-18 09:00:00,414.6,415.47,414.31,415.1494,6718980
2023-05-18 08:00:00,416.2213,416.5,414.59,414.63,768171
2023-05-18 07:00:00,416.24,416.52,416.07,416.13,226541
2023-05-18 06:00:00,416.11,416.47,416.01,416.25,143787
2023-05-18 05:00:00,415.74,416.19,415.72,416.12,18468
2023-05-18 04:00:00,415.69,416.3,415.2,415.93,29573
2023-05-17 19:00:00,414.92,415.0,414.84,414.97,38974
2023-05-17 18:00:00,415.18,415.18,414.78,414.93,223693
2023-05-17 17:00:00,414.95,415.3,414.95,415.18,150444
2023-05-17 16:00:00,415.19,415.29,414.95,415.07,5242331
2023-05-17 15:00:00,414.56,415.51,414.45,415.21,19056617
2023-05-17 14:00:00,415.76,415.83,414.51,414.57,8540039
2023-05-17 13:00:00,414.43,415.855,414.43,415.75,13648683
2023-05-17 12:00:00,412.58,414.66,412.42,414.43,9940747
2023-05-17 11:00:00,411.88,412.835,411.21,412.59,10596242
2023-05-17 10:00:00,410.78,411.93,410.64,411.88,9185236
2023-05-17 09:00:00,412.18,412.46,410.25,410.78,7672841
2023-05-17 08:00:00,411.7005,412.18,410.3,412.16,398855
2023-05-17 07:00:00,411.64,412.01,411.61,411.79,236514
2023-05-17 06:00:00,411.48,411.67,411.18,411.65,118335
2023-05-17 05:00:00,411.4,411.6,411.14,411.58,27049
2023-05-17 04:00:00,410.76,411.45,410.73,411.25,33688
2023-05-16 19:00:00,410.66,410.9,410.63,410.83,44886
2023-05-16 18:00:00,410.47,410.81,410.38,410.6,174759
2023-05-16 17:00:00,410.83,410.83,410.34,410.47,424083
2023-05-16 16:00:00,410.26,411.11,409.97,410.74,5233458
2023-05-16 15:00:00,411.69,411.85,410.24,410.25,12436666
2023-05-16 14:00:00,411.89,411.97,411.01,411.69,6252291
2023-05-16 13:00:00,412.06,412.14,411.37,411.88,4992413
2023-05-16 12:00:00,411.92,412.32,411.56,412.05,4497972
2023-05-16 11:00:00,411.47,412.0623,411.02,411.91,6101829
2023-05-16 10:00:00,411.6001,412.11,410.7,411.47,9088110
2023-05-16 09:00:00,411.86,412.815,410.89,411.62,6632951
2023-05-16 08:00:00,412.26,413.17,411.7,411.86,534477
2023-05-16 07:00:00,412.62,412.79,412.22,412.27,134306
2023-05-16 06:00:00,412.37,412.7,412.07,412.64,67663
2023-05-16 05:00:00,412.7,412.89,412.4,412.58,25634
2023-05-16 04:00:00,412.83,412.94,412.53,412.67,27978
2023-05-15 19:00:00,412.69,412.77,412.52,412.56,48691
2023-05-15 18:00:00,412.74,412.9,412.6,412.7,51454
2023-05-15 17:00:00,412.65,413.01,412.65,412.75,64434
2023-05-15 16:00:00,412.98,413.02,412.67,412.73,5168758
2023-05-15 15:00:00,412.43,413.03,412.37,413.01,10291993
2023-05-15 14:00:00,412.31,412.8,412.13,412.43,4932456
2023-05-15 13:00:00,412.77,413.43,411.57,412.3,7181529
2023-05-15 12:00:00,411.99,412.8,411.69,412.76,4757292
2023-05-15 11:00:00,411.435,412.21,411.36,411.98,5829661
2023-05-15 10:00:00,410.85,411.98,410.23,411.4213,8710560
2023-05-15 09:00:00,412.36,412.5,410.78,410.84,5630395
2023-05-15 08:00:00,413.22,413.4504,411.05,412.43,447576
2023-05-15 07:00:00,413.28,413.36,413.02,413.14,219857
2023-05-15 06:00:00,413.1,413.35,412.88,413.28,36764
2023-05-15 05:00:00,412.96,413.28,412.94,413.0,35380
2023-05-15 04:00:00,413.18,413.5,412.34,412.95,113079
2023-05-12 19:00:00,410.94,410.97,410.73,410.77,20411
2023-05-12 18:00:00,410.88,410.94,410.81,410.94,17179
2023-05-12 17:00:00,411.1,411.22,410.8,410.8,98200
2023-05-12 16:00:00,411.63,411.64,411.04,411.09,10566468
2023-05-12 15:00:00,409.91,411.67,409.65,411.61,14934338
2023-05-12 14:00:00,409.32,410.01,409.07,409.9,6975277
2023-05-12 13:00:00,409.57,413.43,409.19,409.3101,6535055
2023-05-12 12:00:00,411.48,411.58,409.45,409.57,7262323
2023-05-12 11:00:00,411.53,412.015,410.67,411.47,7252433
2023-05-12 10:00:00,412.73,412.95,411.22,411.5057,9729952
2023-05-12 09:00:00,413.43,413.64,412.52,412.73,5799019
2023-05-12 08:00:00,413.85,413.96,412.91,413.44,417624
2023-05-12 07:00:00,413.83,413.98,413.4,413.53,110146
2023-05-12 06:00:00,413.8,414.04,413.54,413.84,45925
2023-05-12 05:00:00,414.1,414.27,413.71,413.71,50067
2023-05-12 04:00:00,413.21,414.0,413.04,414.0,37540
2023-05-11 19:00:00,412.63,412.64,412.39,412.4,32292
2023-05-11 18:00:00,412.1,412.7,412.1,412.63,245204
2023-05-11 17:00:00,412.3,412.31,412.1,412.1,298449
2023-05-11 16:00:00,412.18,412.35,411.93,412.32,7667794
2023-05-11 15:00:00,412.2322,412.32,411.46,412.16,12003412
2023-05-11 14:00:00,411.33,412.43,410.935,412.23,6572877
2023-05-11 13:00:00,412.01,412.09,410.27,411.3299,6450332
2023-05-11 12:00:00,411.86,412.25,411.28,412.01,5343815
2023-05-11 11:00:00,411.36,412.01,410.955,411.855,7493972
2023-05-11 10:00:00,410.32,411.41,409.97,411.32,12104999
2023-05-11 09:00:00,412.5,412.5,410.16,410.3095,9079699
2023-05-11 08:00:00,412.7695,414.53,412.31,412.5,1202203
2023-05-11 07:00:00,413.6,413.69,412.26,412.44,534855
2023-05-11 06:00:00,414.3,414.3,413.66,413.66,102806
2023-05-11 05:00:00,414.17,414.55,413.94,414.18,14760
2023-05-11 04:00:00,414.1,414.51,413.86,414.1,36346
2023-05-10 19:00:00,413.04,413.47,412.95,413.32,65914
2023-05-10 18:00:00,412.78,413.09,412.74,413.07,87893
2023-05-10 17:00:00,412.91,412.95,412.6,412.79,110944
2023-05-10 16:00:00,412.79,413.23,412.75,412.86,8007173
2023-05-10 15:00:00,412.01,413.79,411.82,412.8,24559953
2023-05-10 14:00:00,410.08,412.2,410.075,412.01,9408787
2023-05-10 13:00:00,410.66,410.74,408.87,410.1,9885254
2023-05-10 12:00:00,411.68,411.71,410.42,410.65,5483165
2023-05-10 11:00:00,410.91,412.42,410.86,411.675,8596427
2023-05-10 10:00:00,412.49,413.73,410.18,410.919,14835750
2023-05-10 09:00:00,414.26,414.91,411.5001,412.491,10930418
2023-05-10 08:00:00,410.3508,414.48,409.7704,414.25,2481818
2023-05-10 07:00:00,410.42,410.75,410.33,410.54,185840
2023-05-10 06:00:00,410.55,410.56,410.28,410.38,70422
2023-05-10 05:00:00,410.51,410.68,410.25,410.55,55631
2023-05-10 04:00:00,410.32,410.59,409.71,410.54,40901
2023-05-09 19:00:00,411.2,411.41,411.14,411.35,39077
2023-05-09 18:00:00,410.95,411.27,410.85,411.23,76031
2023-05-09 17:00:00,411.02,411.08,410.8,411.07,302364
2023-05-09 16:00:00,410.98,411.39,410.88,411.06,4154553
2023-05-09 15:00:00,411.4699,411.8,410.81,410.96,11865837
2023-05-09 14:00:00,411.85,412.09,411.11,411.4699,5850956
2023-05-09 13:00:00,411.3501,411.92,411.2,411.84,3797204
2023-05-09 12:00:00,411.0,411.39,410.81,411.355,4459624
2023-05-09 11:00:00,411.365,411.72,410.97,411.03,4439285
2023-05-09 10:00:00,411.635,411.84,410.84,411.37,6754533
2023-05-09 09:00:00,411.2,411.675,410.6894,411.63,5660194
2023-05-09 08:00:00,411.2994,412.44,411.0,411.2,291214
2023-05-09 07:00:00,411.39,411.41,411.0,411.26,162619
2023-05-09 06:00:00,411.46,411.5,411.15,411.34,19021
2023-05-09 05:00:00,411.44,411.48,411.14,411.48,139162
2023-05-09 04:00:00,412.01,412.11,411.15,411.34,29788
2023-05-08 19:00:00,412.54,412.6,412.45,412.54,29876
2023-05-08 18:00:00,412.62,412.62,412.48,412.55,21285
2023-05-08 17:00:00,412.54,412.8,412.45,412.62,514367
2023-05-08 16:00:00,412.8,412.92,412.56,412.61,2098132
2023-05-08 15:00:00,413.13,413.18,412.42,412.79,9140760
2023-05-08 14:00:00,412.77,413.24,411.28,413.12,8567596
2023-05-08 13:00:00,412.28,412.94,412.09,412.76,4795975
2023-05-08 12:00:00,412.65,412.7703,411.99,412.27,4497910
2023-05-08 11:00:00,412.4,412.85,411.84,412.64,4937067
2023-05-08 10:00:00,412.23,412.58,411.68,412.3901,7551904
2023-05-08 09:00:00,413.15,413.2,411.89,412.1726,6371891
2023-05-08 08:00:00,413.3493,413.6,412.17,413.15,388445
2023-05-08 07:00:00,413.1,413.41,413.09,413.32,141272
2023-05-08 06:00:00,412.91,413.2,412.91,413.09,49132
2023-05-08 05:00:00,412.58,412.91,412.58,412.87,10234
2023-05-08 04:00:00,412.72,412.84,412.52,412.58,19629
2023-05-05 19:00:00,412.1,412.27,412.1,412.2,9578
2023-05-05 18:00:00,412.36,412.4,412.08,412.08,45390
2023-05-05 17:00:00,412.35,412.45,412.1,412.45,54370
2023-05-05 16:00:00,412.58,412.71,412.15,412.36,12304658
2023-05-05 15:00:00,413.26,413.51,412.17,412.61,22230966
2023-05-05 14:00:00,411.86,413.72,411.8,413.256,8861347
2023-05-05 13:00:00,411.09,411.97,411.08,411.8599,5411124
2023-05-05 12:00:00,411.02,411.11,410.2,411.089,5275797
2023-05-05 11:00:00,411.07,411.47,410.66,411.01,7756955
2023-05-05 10:00:00,410.12,411.64,410.05,411.06,11916779
2023-05-05 09:00:00,407.97,410.34,407.97,410.115,9470370
2023-05-05 08:00:00,407.58,408.76,406.54,407.95,1621142
2023-05-05 07:00:00,407.55,408.22,407.47,407.98,203016
2023-05-05 06:00:00,407.22,407.75,407.22,407.5,65539
2023-05-05 05:00:00,407.02,407.26,406.76,407.15,32504
2023-05-05 04:00:00,406.48,407.11,406.25,407.05,30523
2023-05-04 19:00:00,406.28,406.5,406.07,406.25,61637
2023-05-04 18:00:00,405.25,406.28,405.23,406.28,144310
2023-05-04 17:00:00,404.94,405.45,404.77,405.25,309908
2023-05-04 16:00:00,405.23,405.87,404.64,404.9,9170429
2023-05-04 15:00:00,405.2401,406.31,404.58,405.17,17719271
2023-05-04 14:00:00,406.15,406.2586,404.625,405.2491,7333124
2023-05-04 13:00:00,405.84,407.16,405.58,406.132,9742707
2023-05-04 12:00:00,404.34,405.85,403.74,405.82,8519272
2023-05-04 11:00:00,404.86,406.5201,404.21,404.3601,11448801
2023-05-04 10:00:00,405.61,405.97,403.86,404.87,17784297
2023-05-04 09:00:00,406.95,407.42,404.89,405.6,9837337
2023-05-04 08:00:00,406.84,409.06,406.15,406.96,998726
2023-05-04 07:00:00,407.11,407.18,406.53,406.84,324543
2023-05-04 06:00:00,407.65,407.9,406.74,407.03,168674
2023-05-04 05:00:00,408.2,408.33,407.52,407.69,29479
2023-05-04 04:00:00,408.73,408.77,407.85,407.92,60812
2023-05-03 19:00:00,406.15,406.6,405.88,406.59,199102
2023-05-03 18:00:00,406.1,410.16,405.03,406.17,487168
2023-05-03 17:00:00,406.96,408.02,406.1,406.13,959244
2023-05-03 16:00:00,407.96,408.9399,406.75,406.93,7430144
2023-05-03 15:00:00,412.2024,413.07,407.77,407.99,28309581
2023-05-03 14:00:00,412.1137,413.87,410.3,412.1825,22363623
2023-05-03 13:00:00,412.16,412.58,411.91,412.12,5461094
2023-05-03 12:00:00,411.5,412.15,411.06,412.15,4162897
2023-05-03 11:00:00,410.87,411.55,410.3,411.49,5776112
2023-05-03 10:00:00,412.21,412.48,410.51,410.895,8769230
2023-05-03 09:00:00,411.26,412.65,411.07,412.19,5520569
2023-05-03 08:00:00,411.76,412.19,411.25,411.26,395208
2023-05-03 07:00:00,411.41,412.02,411.4,411.72,215009
2023-05-03 06:00:00,411.49,411.92,411.39,411.4,134242
2023-05-03 05:00:00,411.44,411.62,411.21,411.34,11680
2023-05-03 04:00:00,411.34,411.62,411.26,411.46,22021
2023-05-02 19:00:00,410.51,411.0,410.49,411.0,169175
2023-05-02 18:00:00,410.5,410.69,410.47,410.56,47727
2023-05-02 17:00:00,410.64,411.165,410.38,410.4,85476
2023-05-02 16:00:00,410.88,411.08,410.51,410.51,4730309
2023-05-02 15:00:00,411.08,411.58,410.46,410.87,19500480
2023-05-02 14:00:00,410.83,411.18,409.79,411.08,9486903
2023-05-02 13:00:00,409.66,411.29,408.8319,410.82,9912402
2023-05-02 12:00:00,408.69,409.85,408.425,409.67,9010396
2023-05-02 11:00:00,409.07,409.425,407.82,408.71,19757005
2023-05-02 10:00:00,413.89,414.11,408.975,409.0865,22811253
2023-05-02 09:00:00,414.72,414.88,413.65,413.8401,6282012
2023-05-02 08:00:00,415.1,416.1,414.57,414.76,330535
2023-05-02 07:00:00,415.13,415.37,414.91,415.06,124989
2023-05-02 06:00:00,415.08,415.19,414.7,415.13,116737
2023-05-02 05:00:00,415.06,415.4,414.89,415.2,88868
2023-05-02 04:00:00,415.16,415.28,414.96,415.05,25944
